DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-6.11089,-51.06028,9.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.10958,-51.0513,11.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.93364,-50.9124,11.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.91146,-51.07113,8.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,PAU D'ARCO,Amazônia,,,,-7.86576,-50.25591,26.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,PAU D'ARCO,Amazônia,,,,-7.86438,-50.24664,58.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.82519,-51.10786,53.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.82388,-51.09893,26.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.81631,-51.10918,52.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.80874,-51.11942,34.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.79417,-51.28304,12.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.79288,-51.27416,9.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.79275,-50.9484,7.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.79158,-51.26527,9.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.78402,-51.27546,13.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.78272,-51.26656,13.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-6.99095,-50.95926,8.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.618,-50.99371,18.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.61785,-50.54977,18.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.58206,-50.74919,22.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.58074,-50.55249,24.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.54192,-50.53948,31.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.52908,-50.70123,24.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.74394,-51.06288,9.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.72082,-51.40856,9.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.71237,-51.09511,7.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.69464,-51.09781,5.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.68409,-50.77871,14.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.68277,-50.76976,15.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.67304,-51.51545,10.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.63577,-51.01175,6.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.58106,-51.27249,6.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.5722,-51.27382,6.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.56862,-51.00098,11.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.53911,-51.23328,7.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.44087,-51.12619,5.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.43956,-51.11729,12.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.43825,-51.10835,10.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,BANNACH,Amazônia,,,,-7.41689,-50.90094,10.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,BANNACH,Amazônia,,,,-7.40798,-50.90228,14.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.37366,-51.11542,7.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.31249,-51.07545,7.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.28134,-50.92439,10.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.26585,-50.88072,7.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.25098,-50.96566,8.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.24735,-51.00286,12.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.24603,-50.9939,11.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.2424,-51.03107,10.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.1654,-50.82878,10.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.15574,-51.19677,29.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.15444,-51.18787,110.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.15314,-51.179,54.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.15183,-51.17009,20.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.13766,-51.14149,20.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.13268,-51.16947,23.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.13138,-51.16057,51.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.12878,-51.14279,27.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.11101,-51.14535,26.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.10524,-50.98147,7.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.10213,-51.14667,19.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.05816,-51.23269,10.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-6.93726,-51.15615,8.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.83777,-51.44237,20.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.83519,-51.4246,7.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.8073,-51.43544,12.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.80601,-51.42656,9.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.80472,-51.41767,6.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.79328,-51.40122,5.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.565,-50.43544,254.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.56366,-50.42635,49.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.5574,-50.44592,57.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.55605,-50.43681,100.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.47212,-51.05971,34.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.46325,-51.06104,26.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.45718,-50.83345,12.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,,,,-8.4483,-50.83478,12.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.41527,-51.174,7.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.27053,-51.06581,26.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.25906,-51.04937,13.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.25018,-51.05064,29.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.17199,-51.20449,7.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.17069,-51.19559,7.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.12489,-51.14539,12.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.00396,-51.06882,7.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.00266,-51.05989,6.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.00004,-51.04202,5.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.98387,-51.11739,29.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.97272,-51.18039,7.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.96386,-51.18171,6.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.95736,-51.13717,18.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.9485,-51.13849,27.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.94459,-51.11174,27.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.94329,-51.10283,33.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.93466,-51.16787,6.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-7.92294,-51.08765,23.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.27032,-51.14849,9.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26903,-51.13958,21.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26774,-51.13066,17.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26644,-51.12174,15.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26514,-51.11282,23.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26405,-51.18339,89.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26276,-51.17447,61.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26146,-51.16555,28.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26124,-51.08606,22.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.26016,-51.15663,41.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.25887,-51.14771,24.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.25001,-51.14904,60.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-9.24199,-51.03172,26.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.24115,-51.15037,23.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-9.24069,-51.02279,25.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-9.23313,-51.03305,10.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.22603,-51.17086,18.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.21977,-51.19003,15.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.21847,-51.18111,33.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.19557,-51.14809,12.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-9.076,-51.08059,6.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.06968,-51.11546,15.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.06838,-51.10654,14.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.06708,-51.09763,15.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.05952,-51.10787,17.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.05822,-51.09896,26.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.00507,-51.10693,14.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.00377,-51.09801,30.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.00248,-51.08911,11.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.00118,-51.0802,10.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.99751,-51.11717,13.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.99621,-51.10826,257.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.99599,-51.0446,26.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.99492,-51.09935,29.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.98582,-51.03698,10.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.97927,-50.99225,11.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.95694,-50.59237,11.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.92984,-51.03271,22.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.92854,-51.02378,27.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.88369,-51.2284,8.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.8824,-51.21949,12.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.8811,-51.21059,7.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.87613,-51.23864,20.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.8171,-51.01985,22.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.81579,-51.01089,29.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.80956,-51.03015,8.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.80825,-51.02122,11.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-8.80694,-51.01225,16.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.80224,-51.10408,10.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-8.06732,-51.44141,8.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-8.01025,-51.43831,12.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.93442,-51.47683,16.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.91541,-51.60328,8.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.87724,-51.52726,5.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.87595,-51.51838,11.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.86839,-51.52858,24.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,,,,-7.8671,-51.51969,16.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.33346,-51.52229,12.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.33218,-51.51334,7.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.30936,-51.49582,16.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.3018,-51.50611,10.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.3005,-51.49717,8.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-8.97669,-51.80783,8.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-8.92331,-51.81564,19.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.77103,-51.7862,15.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-8.76214,-51.78748,7.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.74658,-51.39049,12.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-9.74287,-50.67234,23.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,,,,-9.73399,-50.67368,21.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.71718,-51.31253,8.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.70832,-51.31387,12.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.68043,-51.30888,9.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.63615,-51.33113,14.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.63505,-51.38611,11.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.63376,-51.37718,30.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.63227,-51.30433,6.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.62988,-51.35034,11.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.62858,-51.3414,21.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.59959,-51.39146,9.1
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.58814,-51.37488,21.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.58685,-51.36594,9.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,,,,-9.56115,-51.32069,62.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.6904,-51.64373,15.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.67261,-51.64637,19.4
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,,,,-9.65482,-51.64899,27.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.29615,-50.67174,17.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.25517,-50.70404,10.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.2424,-50.74514,33.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,VITÓRIA DO XINGU,Amazônia,,,,-3.19918,-52.0849,17.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,,,,-3.04392,-51.27159,9.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,,,,-3.04257,-51.2624,26.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,,,,-3.04122,-51.2532,7.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.02028,-51.04751,13.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.0189,-51.03815,10.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.00344,-51.05956,67.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.99572,-51.07026,25.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.99433,-51.0609,125.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,,,,-2.98715,-51.45488,17.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,,,,-2.97377,-51.36354,7.4
